RouteNumber,Stop,latitude,longitude,StopNumber
47,Stillorgan SC Stillorgan,53.2884694,-6.200401798,3321
47,Stillorgan SC Stillorgan,53.29019256,-6.199639345,2066
47,Woodlands Avenue Stillorgan,53.29186103,-6.201204192,2067
47,Oatlands College Stillorgan,53.29333791,-6.20198225,4728
47,The Rise Mount Merrion,53.29321155,-6.206127967,437
47,Glenabby Road Mount Merrion,53.29245655,-6.210914973,459
47,Greenfield Road Mount Merrion,53.29802787,-6.211417254,2080
47,Mather Road North Mount Merrion,53.29976573,-6.212830019,2081
47,North Avenue Belfield,53.30194292,-6.212964211,2082
47,Stillorgan Road Belfield,53.30333025,-6.209575186,2083
47,Stillorgan Pk Hotel Mount Merrion,53.29479948,-6.203541129,461
47,Greenfield Road Mount Merrion,53.29809574,-6.204572977,2068
47,Booterstown Avenue Mount Merrion,53.29977467,-6.205642926,2069
47,St Thomas Road Booterstown,53.30306605,-6.208145754,2070
47,Seafield Road Belfield,53.30552672,-6.211598952,2084
47,UCD Belfield Belfield,53.30941818,-6.218774867,768
47,RTE Donnybrook,53.31517373,-6.220186105,2085
47,Nutley Avenue Merrion,53.31815681,-6.214703356,2086
47,Ailesbury Road Ballsbridge,53.32065488,-6.214058702,4455
47,St John's Church Sandymount,53.32432381,-6.212374163,381
47,Park Avenue Sandymount,53.32687571,-6.214729727,7740
47,Gilford Road Sandymount,53.32927952,-6.214989611,7741
47,Sandymount Sandymount,53.33249954,-6.21574109,387
47,Farney Park Sandymount,53.33450887,-6.218480223,388
47,Star of the Sea Irishtown,53.33529008,-6.2196339,389
47,Tritonville Road Sandymount,53.33690387,-6.222374823,393
47,Irishtown Road Irishtown,53.33861277,-6.223054622,371
47,Bath Street Irishtown,53.34006389,-6.223925293,391
47,Ringsend Ringsend,53.34173366,-6.227415291,392
47,Ringsend Road Ringsend,53.34194011,-6.235276496,395
47,Grand Canal Quay Grand Canal Dock,53.34244249,-6.239476017,396
47,Pearse Square Grand Canal Dock,53.34278559,-6.242015031,397
47,Erne Street Pearse Station,53.34329498,-6.245478483,398
47,Pearse Station Pearse Station,53.34386681,-6.248308664,399
47,Shaw Street Trinity College,53.34484903,-6.253389959,400
47,Poolbeg St Dublin City,53.34683412,-6.254525406,7564
49,The Square Tallaght,53.28610561,-6.37306214,4342
49,Tallaght Luas Tallaght,53.28667204,-6.375050447,4348
49,Tallaght Stadium Tallaght,53.28261624,-6.374889328,7122
49,Whitestown Ind Est Tallaght,53.27840564,-6.373924451,7121
49,Firhouse Road West Oldbawn,53.277064,-6.372430816,7183
49,St Martin De Porres Oldbawn,53.27694566,-6.366407194,4880
49,Kiltipper Road Tallaght,53.27653549,-6.356181076,2539
49,Old Bawn Centre Oldbawn,53.27553156,-6.353775493,2540
49,Firhouse College Firhouse,53.276793,-6.350098087,2542
49,Ballycullen Avenue Firhouse,53.28214637,-6.340773466,3004
49,Scoil Treasa Firhouse,53.28037353,-6.339972302,4756
49,Carriglea Avenue Firhouse,53.27855076,-6.342037556,3005
49,Ballycullen Drive Firhouse,53.27832516,-6.336812609,4757
49,Carrig Wood Firhouse,53.27912349,-6.332192806,4758
49,Glenlyon Park Firhouse,53.27960021,-6.331574405,6343
49,Glenvara Park Firhouse,53.2824426,-6.330443774,4759
49,Sally Park Close Knocklyon,53.2853559,-6.33052521,4760
49,Knocklyon Avenue Knocklyon,53.28910473,-6.323539154,2547
49,Green Acre Court Knocklyon,53.28950274,-6.317973592,2548
49,Woodbrook Park Knocklyon,53.29324651,-6.310040803,946
49,Ashfield College Templeogue,53.29677343,-6.307126239,1155
49,Riverside Cottages Templeogue,53.29874479,-6.302277112,1157
49,Springfield Road Templeogue,53.30070249,-6.299003677,1158
49,Bushy Park House Terenure,53.30239022,-6.296340851,1159
49,Terenure College Terenure,53.30439352,-6.293125074,1160
49,Lakelands Park Terenure,53.30606314,-6.290462355,1161
49,Rathdown Park Terenure,53.30773227,-6.287769575,1162
49,Terenure Library Terenure,53.30887333,-6.285863113,1163
49,Terenure Road North Terenure,53.31117902,-6.283069372,1337
49,Whitton Road Terenure,53.31243038,-6.282583819,1338
49,Harold's Cross Road Rathgar,53.31502388,-6.282299691,1339
49,Mt Tallant Ave Terenure,53.31647012,-6.280995854,1340
49,Kenilworth Park Harolds Cross,53.31922755,-6.278993596,1341
49,Lady of the Rosary Harolds Cross,53.32134548,-6.279388824,1342
49,Harold's Cross Park Harolds Cross,53.32266728,-6.279425577,1343
49,St Clare's School Harolds Cross,53.32717098,-6.277607992,1344
49,Le Vere Terrace Harolds Cross,53.32879609,-6.276236335,1345
49,Clanbrassil St Upr Leonard's Corner,53.331183,-6.275344288,1347
49,Clanbrassil Street Warrenmount,53.33289128,-6.275380494,2634
49,Lombard Street West Warrenmount,53.33425085,-6.274920126,2635
49,New Street South Leonard's Corner,53.33658045,-6.273174369,2636
49,Kevin Street Warrenmount,53.33817331,-6.272689439,5097
49,Patrick's Cathedral The Coombe,53.33945809,-6.272652531,2383
49,Lord Edward Street Dublin City South,53.34377079,-6.269444426,2002
49,Dame Street Temple Bar,53.34430474,-6.262889344,1358
49,Fleet Street Dublin City South,53.34595635,-6.257805666,5192
49,College Street Trinity College,53.34556409,-6.256800247,342
52,Intel Campus 1 Collinstown Industrial Park,53.37460991,-6.523021716,7822
52,Intel Main Entrance Leixlip,53.37281997,-6.524032021,3986
52,Beechpark Estate Leixlip,53.36545804,-6.522827459,7313
52,Glen Easton Leixlip,53.36468533,-6.517054279,6164
52,Lough na Mona Glen Easton,53.36527033,-6.514224066,7712
52,Easton Road Leixlip,53.36491227,-6.509292944,6159
52,Accommodation Road Leixlip,53.3652343,-6.507733974,6160
52,Scoil Bhride Leixlip,53.36643116,-6.501395998,6161
52,Our Lady's Nativity Leixlip,53.36575411,-6.492599338,3991
52,Leixlip Village Leixlip,53.36363791,-6.490856002,7758
52,Leixlip Leixlip,53.36449238,-6.487354814,3998
52,Cooldrinagh Terrace Leixlip,53.36183674,-6.483482329,3999
52,Springfield Hotel Leixlip,53.36053963,-6.478314797,4000
52,Liffey Valley Golf Lucan,53.35892285,-6.472062315,4001
52,Tandy's Lane Lucan,53.35399897,-6.45891396,7193
52,Vesey Park Lucan,53.3513054,-6.449397338,7049
52,Hermitage Bridge Lucan,53.35886945,-6.410856561,2236
52,Hermitage Clinic Palmerstown,53.35752147,-6.402794001,5056
52,Liffey Valley SC Liffey Valley,53.35616846,-6.391727442,2239
52,Kennelsfort Road Palmerstown,53.3549293,-6.371268077,2241
52,The Oval Palmerstown,53.35392734,-6.367009833,2242
52,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
52,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
52,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
52,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
52,Arran Quay The Coombe,53.34636759,-6.278711651,7854
52,Four Courts Smithfield,53.34562263,-6.27318436,7856
52,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
52,Bachelors Walk Dublin,53.34702802,-6.261667029,315
52,Townsend Street Dublin City South,53.34597499,-6.256017,340
52,Prince's St South Pearse Station,53.34561679,-6.249348322,7861
52,Erne Street Pearse Station,53.34341825,-6.245308176,351
52,Pearse Square Grand Canal Dock,53.34298913,-6.242412105,352
52,Grand Canal Quay Grand Canal Dock,53.34264502,-6.239798006,353
52,Ringsend Road Grand Canal Dock,53.34223585,-6.236435689,354
53,Ferry Terminal Tolka Quay,53.34570614,-6.195618606,2270
53,Alexandra Road Tolka Quay,53.35018629,-6.203631091,2274
53,Link Road Dublin Port,53.35294899,-6.217035043,7336
53,East Wall Road East Wall,53.35286415,-6.225811767,2508
53,East Road East Wall,53.35437104,-6.229864993,2278
53,Caledon Road East Wall,53.35294142,-6.23162214,2279
53,Church Road East Wall,53.35205572,-6.233115966,2720
53,Oxford Terrace East Wall,53.3523117,-6.237056166,2280
53,St Mary's Rd N East Wall,53.35366412,-6.23673003,2281
53,St Mary's Road East Wall,53.35484116,-6.238529223,2282
53,West Road East Wall,53.35678416,-6.238028479,4468
53,Portside Court East Wall,53.35832625,-6.235936587,2283
53,Nth Strand Fire Stn North Strand,53.35984472,-6.239554837,616
53,Newcomen Bridge North Strand,53.35610115,-6.24474206,618
53,Amiens Street Connolly Station,53.35404459,-6.247305269,619
53,Mabbot Street Dublin,53.35084585,-6.253505368,4380
60,Red Cow Luas Newlands (Dublin),53.31704497,-6.370580006,7887
60,Monastery Gate Newlands (Dublin),53.31811363,-6.375161979,7782
60,Monastery Road Clondalkin,53.3195137,-6.382283781,1968
60,Monastery Walk Clondalkin,53.31981051,-6.384283937,1969
60,Floraville Avenue Clondalkin,53.32074243,-6.38939733,1970
60,Laurel Park Clondalkin,53.32112635,-6.391199131,1971
60,Ninth Lock Road Clondalkin,53.32421453,-6.395601621,2114
60,Oakfield Clondalkin,53.32562992,-6.395248199,2115
60,Michael Collins Pk Clondalkin Industrial Estate,53.3282504,-6.396290956,2116
60,Station Road Clondalkin,53.32955001,-6.397564009,2117
60,Palmerstown Way Clondalkin Industrial Estate,53.33552632,-6.392624395,7876
60,Park West Ave Cherry Orchard,53.33658005,-6.381488012,7869
60,Barnville Walk Parkwest,53.33586401,-6.379051956,6025
60,Cedar Brook Place Parkwest,53.33737277,-6.378964846,6024
60,Cherry Orchard Ave Parkwest,53.3382013,-6.377101413,6021
60,Blackditch Road Parkwest,53.33891418,-6.373350031,2906
60,Orchard Lawns Ballyfermot,53.34025524,-6.37217272,2907
60,Spiddal Road Cherry Orchard,53.34083459,-6.369837854,7871
60,Claddagh Green Ballyfermot,53.3407884,-6.366460623,7872
60,Blackditch Drive Ballyfermot,53.343106,-6.363743793,2689
60,Ballyfermot Ballyfermot,53.34268762,-6.358803681,2696
60,Kylemore College Ballyfermot,53.34548518,-6.352448258,7873
60,Convent Lawns Ballyfermot,53.34418831,-6.349659646,5007
60,Kylemore Road Ballyfermot,53.34129666,-6.348539876,2700
60,Ballyfermot Cr Ballyfermot,53.34016983,-6.348298024,2701
60,Kylemore Avenue Ballyfermot,53.33810333,-6.347702131,2702
60,Thomond Road Ballyfermot,53.33828469,-6.346523841,2703
60,Decies Road Ballyfermot,53.33923909,-6.345345501,2704
60,Garryowen Road Ballyfermot,53.3400333,-6.341695621,2706
60,O'Hogan Road Ballyfermot,53.34088525,-6.337036938,6070
60,Landen Road Ballyfermot,53.3418337,-6.332870011,2708
60,Lally Road Ballyfermot,53.34168873,-6.330217466,5134
60,St Mary's Avenue Islandbridge,53.34228228,-6.327671228,2718
60,Woodfield Place Inchicore,53.34164576,-6.320111942,2719
60,Memorial Gardens Islandbridge,53.34317891,-6.315380867,7435
60,South Circular Road Islandbridge,53.34343715,-6.311390721,2722
60,Heuston Station Heuston Station,53.34615602,-6.292794016,4413
60,Sarsfield Quay Wolfe Tone Quay,53.34707371,-6.284676221,1476
60,Arran Quay Smithfield,53.34633587,-6.278382568,7453
60,Four Courts Smithfield,53.34562263,-6.27318436,7856
60,Ormond Quay Temple Bar,53.34605803,-6.268495613,7883
60,Eden Quay Dublin,53.34784248,-6.258329553,7359
60,Custom House Dublin City,53.34833502,-6.253893022,407
60,IFSC Docklands,53.34824358,-6.250111922,2498
60,CHQ Docklands,53.34812785,-6.247127501,2499
60,Beckett Bridge Docklands,53.34778839,-6.242379929,2500
60,Hanover Quay Grand Canal Dock,53.34420814,-6.236699653,7557
60,John Rogersons Quay North Wall,53.34586018,-6.237187328,7512
65,The School House Ballyknockan (Wicklow),53.10718789,-6.491874451,7270
65,Carrigacurra View Valleymount,53.09586807,-6.513727832,7266
65,Lake Drive Valleymount,53.09666455,-6.52500407,7265
65,Valleymount School Valleymount,53.10598625,-6.525088456,7262
65,Humphreystown Valleymount,53.11647339,-6.538040211,7261
65,Pollaphuca Valleymount,53.12109446,-6.535941126,7259
65,Pollaphuca Road Valleymount,53.12985914,-6.527304521,7256
65,Valleymount Bridge Baltyboys Lower,53.1487245,-6.536735692,7255
65,Main Street Ballymore Eustace,53.13339975,-6.614865515,7289
65,Russborough House Baltyboys Upper,53.14082916,-6.560755723,7208
65,Valleymount Road Burgage Moyle (Wicklow),53.15086903,-6.55557582,7249
65,Burgage Burgage Moyle (Wicklow),53.16358994,-6.54400681,7253
65,Old Ballymore Road Blessington,53.16786896,-6.536727553,7251
65,Troopersfield Blessington,53.16725174,-6.536239911,5111
65,Blessington Blessington,53.17112989,-6.532203877,4051
65,St Kevin's College Blessington,53.17384891,-6.528939789,4052
65,Oak Drive Blessington,53.17609859,-6.52697791,4054
65,Blessington Mart Blessington,53.17990897,-6.524752771,4055
65,Clarke Group Blessington,53.18357838,-6.522038205,4057
65,Cherrymount Crosscoolharbour (Wicklow),53.1868836,-6.518228613,4101
65,Lake View Crosscoolharbour (Wicklow),53.18887337,-6.51561611,4102
65,Crosschapel Crosscoolharbour (Wicklow),53.19096886,-6.512835052,4058
65,Hempstead Crosscoolharbour (Wicklow),53.19464416,-6.509894147,4059
65,Hempstown Hempstown (Kildare),53.19742695,-6.506744221,4060
65,Pipershall Hempstown Commons (Wicklow),53.20196544,-6.500988041,4061
65,Hempstown Kilbride,53.20341772,-6.498542321,4062
65,Golden Hill Kilbride,53.20587187,-6.49501335,4063
65,Fernhill Hempstown (Wicklow),53.20719737,-6.492511604,4064
65,Finlay Breton Kilbride,53.20857133,-6.489574037,4056
65,Blake's Garden Cen Kilbride,53.21196692,-6.484468724,4133
65,The Lamb Hill Kilbride,53.21491645,-6.477536701,4065
65,Lisheen View Kilbride,53.21739861,-6.473435564,4066
65,Arduan Kilbride,53.21987919,-6.470621857,4067
65,Carrig View Kilbride,53.22378251,-6.467322613,4068
65,Fairway View Saggart,53.23269633,-6.456698142,4069
65,McDonagh's Lane Saggart,53.23747456,-6.455043208,4070
65,Brittas Grange Saggart,53.24136716,-6.455801861,4071
65,Glenareen Saggart,53.2486534,-6.455569457,4072
65,The Pines Saggart,53.25060768,-6.453790735,4073
65,St Brigid's Home Saggart,53.25518886,-6.449428956,2583
65,Crooksling Saggart,53.25769752,-6.448124178,2584
65,Slade Hill Saggart,53.26462454,-6.442401658,2585
65,Meagan's Lane Saggart,53.26746692,-6.43844532,2586
65,Rosedale Saggart,53.27027598,-6.434699765,2587
65,Corbally Bridge Saggart,53.27172486,-6.432787538,2588
65,The Enbankment South Dublin,53.2740842,-6.425624032,2589
65,Belfry Downs Citywest,53.27514539,-6.415493517,2590
65,De Selby Estate Citywest,53.27461089,-6.410445241,2591
65,Kiltalown Cottages Citywest,53.27430348,-6.406273198,2592
65,Jobstown House Jobstown,53.27796896,-6.396764561,2357
65,Maplewood Avenue Tallaght,53.28359004,-6.384375899,2359
65,Alderwood Tallaght,53.28469482,-6.379684844,2360
65,Tallaght Luas Tallaght,53.28667204,-6.375050447,4348
65,Tallaght Hospital Tallaght,53.28943869,-6.374270459,4646
65,South Dublin CC Tallaght,53.2900575,-6.37153197,4647
65,Belgard Sq North Tallaght,53.29007969,-6.367901083,2346
65,Tallaght Village Tallaght,53.28884289,-6.363568446,4435
65,Lifegate Church Tallaght,53.28828762,-6.356524911,2594
65,Bancroft Road Tallaght,53.28898704,-6.348593168,2595
65,Glenview Lawn Tallaght,53.28980633,-6.34092672,2596
65,Basketball Arena Tallaght,53.28944973,-6.335330569,2597
65,Spawell Centre Templeogue,53.29344192,-6.321329133,2599
65,Cheeverstown House Templeogue,53.29575586,-6.313332352,2600
65,Ashfield College Templeogue,53.29677343,-6.307126239,1155
65,Riverside Cottages Templeogue,53.29874479,-6.302277112,1157
65,Springfield Road Templeogue,53.30070249,-6.299003677,1158
65,Bushy Park House Terenure,53.30239022,-6.296340851,1159
65,Terenure College Terenure,53.30439352,-6.293125074,1160
65,Lakelands Park Terenure,53.30606314,-6.290462355,1161
65,Rathdown Park Terenure,53.30773227,-6.287769575,1162
65,Terenure Library Terenure,53.30887333,-6.285863113,1163
65,Terenure Road East Terenure,53.31041164,-6.281584399,1164
65,Brighton Road Rathgar,53.31171247,-6.276429433,1165
65,Winton Avenue Rathgar,53.31389049,-6.272904713,1166
65,Garville Avenue Rathgar,53.3159449,-6.271396015,1167
65,Spire View Lane Rathmines,53.31792914,-6.270009814,1168
65,Rathmines Park Rathmines,53.32005626,-6.268557791,1169
65,Rathmines Garda Stn Rathmines,53.32168955,-6.266525199,1170
65,Swan Centre Rathmines,53.32328526,-6.265619962,1069
65,Rathmines Rathmines,53.3249802,-6.265356006,1070
65,St Mary's College Rathmines,53.32729004,-6.264849936,1071
65,Grove Park Rathmines,53.32889606,-6.264536521,4528
65,South Richmond St Portobello,53.33102697,-6.264585173,1072
65,Camden Street Lower Dublin City South,53.33444545,-6.265407302,1352
65,Pleasants Street Dublin City South,53.33600954,-6.265418924,1353
65,Whitefriars Street Dublin City South,53.34009624,-6.265838719,1355
65,Exchequer Street Dublin City South,53.3425679,-6.264597044,1357
65,Dame Street Temple Bar,53.34430474,-6.262889344,1358
65,Poolbeg St Dublin City,53.34683412,-6.254525406,7564
69,School Road Rathcoole,53.27732499,-6.480042969,4564
69,Holy Family NS Rathcoole,53.2800981,-6.477605079,3443
69,Hillview Rathcoole,53.28118571,-6.474792179,3444
69,Rathcoole Village Rathcoole,53.28133575,-6.471772436,3445
69,Scoil Chronain Rathcoole,53.28156497,-6.467925134,3446
69,Rathcoole SC Rathcoole,53.28191743,-6.465272937,3447
69,Maple Grove Rathcoole,53.28282252,-6.46297602,3448
69,Fitzmaurice Road Rathcoole,53.28353467,-6.458961149,3449
69,Spring Bank Rathcoole,53.28331334,-6.452970022,3436
69,Mill Road Saggart,53.28187582,-6.450247505,7432
69,Millrace Estate Saggart,53.28165387,-6.447691109,3454
69,Saggart Saggart,53.28034907,-6.444814056,3455
69,Citywest Hotel Saggart,53.28380295,-6.440879295,3456
69,Garter Lane Citywest,53.29002462,-6.438282697,3457
69,Bianconi Avenue Citywest,53.29144402,-6.427970691,3438
69,Citywest Campus Citywest,53.29338044,-6.422829323,5022
69,Kingswood Avenue Kingswood Cross,53.29526968,-6.418214104,6002
69,Brownsbarn Orchard Citywest,53.29790158,-6.420127185,5119
69,Kingswood North Citywest,53.30075784,-6.418626405,5120
69,Green Isle Road Clondalkin,53.30447041,-6.413927759,5121
69,Manor Drive Clondalkin,53.30698034,-6.407352283,5122
69,Green Isle Hotel Clondalkin,53.30959374,-6.404508761,3461
69,Hazelwood Crescent Clondalkin,53.31201234,-6.405243859,4532
69,Park View Lawns Clondalkin,53.31312191,-6.408234174,4534
69,St John's Green Clondalkin,53.31564448,-6.408005193,4535
69,St John's Road Clondalkin,53.31735616,-6.405615105,2169
69,Corkagh View Clondalkin,53.3173622,-6.403378426,2170
69,St John's Estate Clondalkin,53.3175477,-6.401120024,4672
69,Boot Road Clondalkin,53.31737402,-6.395589949,3465
69,Boot Road Clondalkin,53.31809713,-6.395185696,4673
69,Moyle Park College Clondalkin,53.31972686,-6.394734188,2172
69,Garda Station Clondalkin,53.32322075,-6.393882469,2159
69,Clondalkin Village Clondalkin,53.32234722,-6.393089778,4409
69,Monastery Road Clondalkin,53.32103232,-6.390227052,1972
69,Monastery Rise Clondalkin,53.32007192,-6.385670041,1973
69,Monastery Heath Clondalkin,53.31958948,-6.381905574,1974
69,Monastery Gate Newlands (Dublin),53.31835705,-6.375873214,7781
